OrderID,Courier,DeliveryZone,DeliveryService,DailyOrderVolume,risk,key_driver,OnTime,LatenessHours,RefundAmount,CourierDelayHours,InternalDelayHours
ORD3085,Pos Laju,Penang,Next Day,8,14,Klang Valley zone,True,1.65,0.0,0.2666666666666657,1.3833333333333329
ORD3144,Lalamove,Klang Valley,Scheduled,16,0,Anniversary occasion,True,0.35,0.0,0.4333333333333335,0.0
ORD3083,Lalamove,Klang Valley,Next Day,8,2,In-house Rider,True,0.6166666666666667,0.0,0.0,0.8166666666666667
ORD3134,In-house Rider,Klang Valley,Scheduled,11,0,Lalamove,True,0.0333333333333333,0.0,0.0,0.8
ORD3150,In-house Rider,Klang Valley,Scheduled,16,0,Lalamove,True,0.6333333333333333,0.0,0.4833333333333331,0.1500000000000001
ORD3100,Lalamove,Klang Valley,Scheduled,12,0,In-house Rider,True,0.8333333333333334,0.0,0.4500000000000002,0.3833333333333333
ORD3095,Pos Laju,Johor Bahru,Next Day,12,2,Klang Valley zone,True,0.0333333333333333,0.0,5.466666666666665,0.0
ORD3142,J&T Express,Penang,Scheduled,16,90,Klang Valley zone,False,21.433333333333334,115.49,25.558333333333337,0.0
ORD3089,Lalamove,Klang Valley,Same Day,8,6,Tight requested window,True,0.1833333333333333,0.0,0.0,0.8666666666666666
ORD3106,Pos Laju,Penang,Scheduled,12,69,Klang Valley zone,False,18.516666666666666,147.73,23.8,0.0
ORD3120,Lalamove,Klang Valley,Scheduled,12,0,In-house Rider,True,0.7833333333333333,0.0,0.1833333333333333,0.5999999999999999
ORD3164,Pos Laju,Other,Scheduled,11,88,Klang Valley zone,False,20.516666666666666,190.86,23.56666666666667,0.0
ORD3109,GrabExpress,Klang Valley,Scheduled,12,0,Lalamove,True,0.2,0.0,0.0,0.4750000000000001
ORD3110,GrabExpress,Klang Valley,Scheduled,12,0,Lalamove,True,0.9,0.0,0.575,0.3249999999999999
ORD3102,In-house Rider,Klang Valley,Same Day,12,9,Order value,True,-0.25,0.0,0.0,0.0
ORD3092,GrabExpress,Klang Valley,Same Day,12,82,Tight requested window,False,1.4166666666666667,0.0,1.1416666666666668,0.2749999999999999
ORD3105,J&T Express,Johor Bahru,Next Day,12,17,Klang Valley zone,True,-0.9666666666666668,0.0,0.0,3.3583333333333307
ORD3155,GrabExpress,Klang Valley,Scheduled,11,1,In-house Rider,True,0.1333333333333333,0.0,0.0,0.2083333333333332
ORD3091,In-house Rider,Klang Valley,Same Day,12,35,Tight requested window,True,0.4,0.0,0.1166666666666667,0.2833333333333334
ORD3098,Lalamove,Klang Valley,Same Day,12,3,Same Day service,True,0.0666666666666666,0.0,0.0,0.2833333333333332
ORD3101,GrabExpress,Klang Valley,Same Day,12,40,Tight requested window,True,-0.1333333333333333,0.0,0.0,0.375
ORD3149,J&T Express,Other,Scheduled,16,2,Klang Valley zone,True,-0.4,0.0,4.608333333333334,0.0
ORD3153,GrabExpress,Klang Valley,Scheduled,16,0,Lalamove,True,0.55,0.0,0.0,0.9916666666666668
ORD3154,Lalamove,Klang Valley,Scheduled,11,0,In-house Rider,True,0.8666666666666667,0.0,0.0,0.9166666666666666
ORD3111,Ninja Van,Johor Bahru,Next Day,12,31,Klang Valley zone,True,7.6,130.31,0.2166666666666685,7.383333333333331
ORD3107,GrabExpress,Klang Valley,Same Day,12,14,Tight requested window,True,0.5833333333333334,0.0,0.0,1.0083333333333333
ORD3127,Lalamove,Klang Valley,Scheduled,11,1,Order hour,True,1.0166666666666666,0.0,0.9500000000000002,0.0666666666666666
ORD3114,In-house Rider,Klang Valley,Same Day,12,47,Tight requested window,True,0.6833333333333333,0.0,0.9999999999999998,0.0
ORD3125,Ninja Van,Penang,Next Day,12,29,Klang Valley zone,True,1.1833333333333331,0.0,0.0,3.066666666666663
ORD3113,Lalamove,Klang Valley,Same Day,12,30,Tight requested window,True,0.3833333333333333,0.0,0.0,1.0166666666666666
ORD3168,GrabExpress,Klang Valley,Scheduled,13,1,Lalamove,True,0.6166666666666667,0.0,0.0,0.7083333333333334
ORD3177,Ninja Van,Other,Scheduled,13,50,Klang Valley zone,True,-0.7666666666666667,0.0,3.716666666666669,0.0
ORD3108,Lalamove,Klang Valley,Same Day,12,15,Order hour,True,0.0666666666666666,0.0,0.0,0.2666666666666666
ORD3189,GrabExpress,Klang Valley,Scheduled,15,0,Lalamove,True,-0.05,0.0,0.3916666666666666,0.0
ORD3169,Lalamove,Klang Valley,Scheduled,13,0,Order value,True,0.2666666666666666,0.0,0.1500000000000001,0.1166666666666667
ORD3128,Pos Laju,Penang,Scheduled,11,28,Klang Valley zone,True,0.1833333333333333,0.0,0.0,3.533333333333335
ORD3126,Lalamove,Klang Valley,Next Day,12,3,In-house Rider,True,0.55,0.0,1.1333333333333333,0.0
ORD3185,Ninja Van,Johor Bahru,Scheduled,15,2,Klang Valley zone,True,2.6166666666666667,0.0,4.766666666666669,0.0
ORD3193,Lalamove,Klang Valley,Scheduled,13,0,Anniversary occasion,True,0.05,0.0,0.0,0.1166666666666667
ORD3115,In-house Rider,Klang Valley,Same Day,12,3,Same Day service,True,0.7166666666666667,0.0,0.3666666666666665,0.3500000000000001
ORD3124,Lalamove,Klang Valley,Same Day,12,13,Tight requested window,True,0.6333333333333333,0.0,0.0333333333333334,0.5999999999999999
ORD3217,In-house Rider,Klang Valley,Scheduled,12,0,Order hour,True,0.5666666666666667,0.0,0.6833333333333333,0.0
ORD3122,In-house Rider,Klang Valley,Same Day,12,31,Tight requested window,True,0.85,0.0,0.0166666666666666,0.8333333333333334
ORD3145,Lalamove,Klang Valley,Scheduled,16,1,Order hour,True,0.2,0.0,0.0,0.5999999999999999
ORD3211,Lalamove,Klang Valley,Scheduled,12,0,In-house Rider,True,1.3833333333333333,0.0,1.5166666666666666,0.0
ORD3116,Lalamove,Klang Valley,Same Day,12,31,Tight requested window,True,0.4333333333333333,0.0,0.1333333333333333,0.3
ORD3137,GrabExpress,Klang Valley,Next Day,11,2,In-house Rider,True,-0.0833333333333333,0.0,0.0,0.6083333333333334
ORD3178,J&T Express,Johor Bahru,Scheduled,15,4,Klang Valley zone,True,-0.7666666666666667,0.0,2.7583333333333364,0.0
ORD3182,GrabExpress,Klang Valley,Scheduled,15,1,Lalamove,True,0.25,97.54,0.0,0.9083333333333332
ORD3186,Lalamove,Klang Valley,Scheduled,15,0,Birthday occasion,True,1.6333333333333333,117.82,1.9333333333333336,0.0
ORD3136,Pos Laju,Penang,Next Day,11,9,Klang Valley zone,True,1.0333333333333334,0.0,0.0,4.966666666666665
ORD3174,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.05,0.0,0.0,0.5833333333333335
ORD3135,In-house Rider,Klang Valley,Next Day,11,1,Lalamove,True,0.8,0.0,0.0,0.8
ORD3163,Pos Laju,Johor Bahru,Scheduled,11,6,Klang Valley zone,True,-0.35,0.0,0.0,1.6999999999999993
ORD3131,Lalamove,Klang Valley,Same Day,11,12,Tight requested window,True,0.4833333333333333,0.0,0.0,0.8833333333333333
ORD3129,Lalamove,Klang Valley,Same Day,11,3,Scheduled service,True,0.6166666666666667,0.0,0.0,1.0666666666666669
ORD3188,GrabExpress,Klang Valley,Scheduled,15,0,Lalamove,True,0.45,0.0,0.6083333333333332,0.0
ORD3133,Lalamove,Klang Valley,Same Day,11,16,Same Day service,True,0.4666666666666667,0.0,0.75,0.0
ORD3207,Lalamove,Klang Valley,Scheduled,12,0,In-house Rider,True,0.5666666666666667,0.0,0.7333333333333334,0.0
ORD3151,Ninja Van,Penang,Next Day,16,29,Klang Valley zone,True,-0.5,0.0,0.0,1.333333333333332
ORD3202,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.8333333333333334,0.0,0.0,0.8833333333333334
ORD3146,Ninja Van,Klang Valley,Next Day,16,4,Ninja Van,True,0.8333333333333334,0.0,3.0500000000000007,0.0
ORD3180,Lalamove,Klang Valley,Scheduled,15,0,Order value,True,-0.1166666666666666,0.0,0.3999999999999999,0.0
ORD3139,J&T Express,Other,Next Day,16,25,Klang Valley zone,True,4.766666666666667,0.0,0.0,9.058333333333332
ORD3156,Lalamove,Klang Valley,Scheduled,11,0,In-house Rider,True,0.4333333333333333,0.0,0.0,1.0666666666666669
ORD3140,Lalamove,Klang Valley,Same Day,16,23,Tight requested window,True,0.2333333333333333,0.0,0.8833333333333333,0.0
ORD3141,GrabExpress,Klang Valley,Same Day,16,24,Tight requested window,True,0.5333333333333333,0.0,1.0416666666666667,0.0
ORD3143,Lalamove,Klang Valley,Same Day,16,12,Tight requested window,True,-0.3,0.0,0.0,0.0
ORD3152,GrabExpress,Klang Valley,Same Day,16,14,Tight requested window,True,0.8,0.0,1.0583333333333331,0.0
ORD3157,In-house Rider,Klang Valley,Next Day,11,0,Lalamove,True,0.9166666666666666,0.0,0.0166666666666666,0.9
ORD3148,Lalamove,Klang Valley,Same Day,16,13,GrabExpress,True,0.7333333333333333,0.0,0.4333333333333335,0.3
ORD3138,Lalamove,Klang Valley,Same Day,16,22,Order hour,True,0.1666666666666666,0.0,0.0,0.1833333333333333
ORD3147,Lalamove,Klang Valley,Same Day,16,1,GrabExpress,True,0.2666666666666666,0.0,0.2166666666666667,0.05
ORD3191,Ninja Van,Johor Bahru,Scheduled,15,15,Klang Valley zone,True,1.0333333333333334,0.0,4.250000000000004,0.0
ORD3234,Pos Laju,Other,Scheduled,19,3,Klang Valley zone,True,-0.7833333333333333,0.0,6.649999999999999,0.0
ORD3158,J&T Express,Johor Bahru,Next Day,11,17,Klang Valley zone,True,-0.1,0.0,0.0,3.3583333333333307
ORD3160,Lalamove,Klang Valley,Next Day,11,2,In-house Rider,True,1.8833333333333333,0.0,1.7000000000000002,0.1833333333333333
ORD3162,Pos Laju,Penang,Next Day,11,9,Klang Valley zone,False,12.316666666666666,153.38,12.116666666666667,0.1999999999999993
ORD3242,Pos Laju,Penang,Scheduled,13,4,Klang Valley zone,True,-0.6,0.0,0.0,2.4833333333333343
ORD3222,GrabExpress,Klang Valley,Scheduled,19,0,Order value,True,-0.0333333333333333,0.0,0.0,0.6416666666666667
ORD3249,GrabExpress,Klang Valley,Scheduled,13,0,Lalamove,True,0.3,0.0,0.6916666666666667,0.0
ORD3161,Lalamove,Klang Valley,Same Day,11,13,Tight requested window,True,-0.0833333333333333,0.0,0.0,0.8833333333333333
ORD3200,Lalamove,Klang Valley,Scheduled,13,0,Order weekday,True,0.0166666666666666,0.0,0.0,0.7833333333333333
ORD3166,J&T Express,Other,Next Day,13,28,Klang Valley zone,True,3.733333333333333,0.0,5.458333333333336,0.0
ORD3179,J&T Express,Penang,Scheduled,15,23,Klang Valley zone,True,2.966666666666667,0.0,3.0083333333333364,0.0
ORD3175,Pos Laju,Other,Next Day,13,8,Klang Valley zone,True,6.183333333333334,0.0,5.800000000000001,0.3833333333333328
ORD3172,Pos Laju,Johor Bahru,Next Day,13,21,Klang Valley zone,True,2.1666666666666665,0.0,5.166666666666668,0.0
ORD3203,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.7333333333333333,0.0,0.7499999999999998,0.0
ORD3184,In-house Rider,Klang Valley,Scheduled,15,0,Order value,True,0.6166666666666667,0.0,0.0,1.0166666666666666
ORD3212,GrabExpress,Klang Valley,Scheduled,12,0,Order weekday,True,0.1833333333333333,0.0,0.0,0.2916666666666667
ORD3190,GrabExpress,Klang Valley,Scheduled,15,2,Anniversary occasion,True,0.3833333333333333,0.0,0.0,0.8083333333333333
ORD3238,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.4166666666666667,0.0,0.0,0.9833333333333334
ORD3165,In-house Rider,Klang Valley,Same Day,13,14,Tight requested window,True,0.3833333333333333,0.0,0.2166666666666665,0.1666666666666667
ORD3170,In-house Rider,Klang Valley,Same Day,13,15,Tight requested window,True,0.8833333333333333,0.0,0.1499999999999999,0.7333333333333334
ORD3229,J&T Express,Penang,Scheduled,19,3,Klang Valley zone,True,1.1333333333333333,0.0,3.758333333333336,0.0
ORD3227,In-house Rider,Klang Valley,Scheduled,19,0,Order value,True,0.2666666666666666,0.0,0.0,1.0
ORD3216,GrabExpress,Klang Valley,Scheduled,12,1,Lalamove,True,0.2833333333333333,0.0,0.6083333333333332,0.0
ORD3197,Lalamove,Klang Valley,Scheduled,13,0,Anniversary occasion,True,0.0666666666666666,0.0,0.0,0.3666666666666667
ORD3176,In-house Rider,Klang Valley,Same Day,13,0,Same Day service,True,0.9666666666666668,0.0,0.7666666666666664,0.2000000000000001
ORD3173,Lalamove,Klang Valley,Same Day,13,0,Same Day service,True,-0.25,0.0,0.0,0.3499999999999998
ORD3167,In-house Rider,Klang Valley,Same Day,13,70,Tight requested window,True,0.1166666666666666,0.0,0.0,0.7333333333333334
ORD3171,Lalamove,Klang Valley,Same Day,13,22,Tight requested window,True,0.85,0.0,1.0833333333333337,0.0
ORD3196,In-house Rider,Klang Valley,Scheduled,13,0,Lalamove,True,0.3666666666666666,0.0,0.5833333333333333,0.0
ORD3219,Ninja Van,Johor Bahru,Scheduled,19,26,Klang Valley zone,True,0.8166666666666667,0.0,5.433333333333337,0.0
ORD3252,GrabExpress,Klang Valley,Scheduled,10,0,In-house Rider,True,0.6,0.0,0.1916666666666666,0.4083333333333334
ORD3206,J&T Express,Penang,Scheduled,12,7,Klang Valley zone,True,3.4166666666666665,0.0,6.625,0.0
ORD3181,GrabExpress,Klang Valley,Same Day,15,8,Tight requested window,True,0.1833333333333333,0.0,0.5916666666666666,0.0
ORD3208,GrabExpress,Klang Valley,Scheduled,12,1,Order hour,True,0.5166666666666667,0.0,0.8416666666666666,0.0
ORD3192,GrabExpress,Klang Valley,Same Day,15,24,Order value,True,0.35,0.0,0.0,0.5750000000000001
ORD3187,Lalamove,Klang Valley,Same Day,15,22,Tight requested window,True,0.2833333333333333,0.0,0.0,0.7
ORD3183,GrabExpress,Klang Valley,Same Day,15,52,Tight requested window,False,1.65,0.0,1.475,0.175
ORD3265,In-house Rider,Klang Valley,Scheduled,11,0,Anniversary occasion,True,0.4,0.0,0.0,0.6333333333333333
ORD3277,Ninja Van,Other,Scheduled,15,20,Klang Valley zone,True,0.7333333333333333,0.0,5.466666666666669,0.0
ORD3198,Lalamove,Klang Valley,Next Day,13,0,In-house Rider,True,-0.0166666666666666,164.92,0.3666666666666667,0.0
ORD3201,J&T Express,Other,Next Day,13,31,Klang Valley zone,False,18.183333333333334,95.12,13.94166666666667,4.241666666666664
ORD3199,In-house Rider,Klang Valley,Same Day,13,6,Tight requested window,True,0.6,0.0,0.4833333333333331,0.1166666666666667
ORD3195,Lalamove,Klang Valley,Same Day,13,7,Tight requested window,True,0.35,0.0,0.7999999999999998,0.0
ORD3194,In-house Rider,Klang Valley,Same Day,13,43,Tight requested window,True,-0.0666666666666666,0.0,0.0,0.0333333333333334
ORD3204,In-house Rider,Klang Valley,Same Day,13,46,Tight requested window,True,0.6833333333333333,0.0,0.6333333333333331,0.05
ORD3286,In-house Rider,Klang Valley,Scheduled,11,0,Order hour,True,0.0166666666666666,0.0,0.0,0.7166666666666668
ORD3205,GrabExpress,Klang Valley,Same Day,13,3,Order hour,True,0.6666666666666666,0.0,1.0083333333333335,0.0
ORD3291,GrabExpress,Klang Valley,Scheduled,11,0,In-house Rider,True,0.4333333333333333,0.0,0.2916666666666667,0.1416666666666666
ORD3262,GrabExpress,Klang Valley,Scheduled,11,0,In-house Rider,True,0.1,0.0,0.0,0.5583333333333333
ORD3215,Ninja Van,Other,Next Day,12,7,Klang Valley zone,True,2.966666666666667,145.84,3.5500000000000007,0.0
ORD3254,Ninja Van,Johor Bahru,Scheduled,10,19,Klang Valley zone,True,0.7833333333333333,0.0,0.9666666666666686,0.0
ORD3214,Ninja Van,Klang Valley,Next Day,12,2,Lalamove,True,2.1666666666666665,0.0,0.0,3.4999999999999964
ORD3246,Lalamove,Klang Valley,Scheduled,13,0,In-house Rider,True,0.2,0.0,0.3999999999999999,0.0
ORD3213,Ninja Van,Penang,Next Day,12,10,Klang Valley zone,False,12.016666666666667,0.0,8.216666666666669,3.799999999999997
ORD3281,Pos Laju,Johor Bahru,Scheduled,15,1,Klang Valley zone,True,1.4666666666666666,0.0,5.183333333333334,0.0
ORD3233,In-house Rider,Klang Valley,Scheduled,19,0,Lalamove,True,0.2833333333333333,0.0,0.4666666666666665,0.0
ORD3209,Lalamove,Klang Valley,Same Day,12,11,Tight requested window,True,-0.2666666666666666,0.0,0.4333333333333335,0.0
ORD3218,J&T Express,Penang,Next Day,19,92,Order value,False,25.433333333333334,0.0,26.958333333333336,0.0
ORD3210,GrabExpress,Klang Valley,Same Day,12,70,Tight requested window,False,2.7333333333333334,0.0,2.091666666666667,0.6416666666666667
ORD3231,Ninja Van,Johor Bahru,Next Day,19,20,Klang Valley zone,True,1.15,0.0,3.5500000000000007,0.0
ORD3288,GrabExpress,Klang Valley,Scheduled,11,0,In-house Rider,True,0.7833333333333333,0.0,0.0,0.8916666666666667
ORD3298,Lalamove,Klang Valley,Scheduled,12,0,Bouquet,True,0.8666666666666667,0.0,0.7333333333333334,0.1333333333333333
ORD3284,In-house Rider,Klang Valley,Scheduled,15,0,Lalamove,True,0.6,0.0,0.95,0.0
ORD3228,Lalamove,Klang Valley,Next Day,19,1,In-house Rider,True,0.1666666666666666,0.0,0.0,0.1666666666666667
ORD3221,Ninja Van,Other,Next Day,19,9,Klang Valley zone,True,4.066666666666666,0.0,3.683333333333337,0.3833333333333293
ORD3225,In-house Rider,Klang Valley,Same Day,19,25,Tight requested window,True,0.5333333333333333,0.0,0.6833333333333333,0.0
ORD3235,In-house Rider,Klang Valley,Same Day,19,20,Tight requested window,True,0.5333333333333333,0.0,0.0,0.8833333333333334
ORD3224,In-house Rider,Klang Valley,Same Day,19,4,Tight requested window,True,0.2166666666666666,0.0,0.0,0.2333333333333334
ORD3236,In-house Rider,Klang Valley,Same Day,19,14,Order weekday,True,0.1666666666666666,0.0,0.0166666666666666,0.1500000000000001
ORD3220,Lalamove,Klang Valley,Same Day,19,4,GrabExpress,True,0.0,0.0,0.0,0.5666666666666667
ORD3261,Ninja Van,Johor Bahru,Scheduled,11,20,Klang Valley zone,True,1.35,0.0,3.81666666666667,0.0
ORD3232,GrabExpress,Klang Valley,Same Day,19,14,Tight requested window,True,0.0166666666666666,0.0,0.6249999999999998,0.0
ORD3223,GrabExpress,Klang Valley,Same Day,19,18,Tight requested window,True,-0.0333333333333333,0.0,0.0916666666666665,0.0
ORD3230,GrabExpress,Klang Valley,Same Day,19,8,Order value,True,0.7833333333333333,0.0,0.125,0.6583333333333333
ORD3226,Lalamove,Klang Valley,Same Day,19,3,Order hour,True,-0.1833333333333333,0.0,0.0,0.4666666666666665
ORD3247,Ninja Van,Johor Bahru,Next Day,13,13,Klang Valley zone,True,2.15,0.0,8.76666666666667,0.0
ORD3255,GrabExpress,Klang Valley,Scheduled,10,1,In-house Rider,True,0.0666666666666666,0.0,0.0,0.4083333333333334
ORD3297,J&T Express,Other,Scheduled,12,4,Klang Valley zone,False,20.33333333333333,144.07,23.125,0.0
ORD3287,Lalamove,Klang Valley,Scheduled,11,0,In-house Rider,True,-0.0166666666666666,0.0,0.1833333333333333,0.0
ORD3322,Ninja Van,Johor Bahru,Scheduled,16,1,Klang Valley zone,True,-0.1833333333333333,0.0,1.5000000000000036,0.0
ORD3303,In-house Rider,Klang Valley,Scheduled,12,0,Order weekday,True,0.3,130.2,0.4499999999999999,0.0
ORD3308,Ninja Van,Johor Bahru,Scheduled,12,10,Klang Valley zone,True,2.333333333333333,158.81,2.916666666666668,0.0
ORD3245,In-house Rider,Klang Valley,Same Day,13,6,Tight requested window,True,-0.05,0.0,0.0,0.0
ORD3248,In-house Rider,Klang Valley,Same Day,13,82,Tight requested window,False,1.35,0.0,0.4999999999999998,0.8500000000000001
ORD3239,Lalamove,Klang Valley,Same Day,13,12,Tight requested window,True,-0.1333333333333333,0.0,0.0,0.1666666666666667
ORD3244,In-house Rider,Klang Valley,Same Day,13,11,Tight requested window,True,0.3333333333333333,0.0,0.5833333333333333,0.0
ORD3243,GrabExpress,Klang Valley,Same Day,13,45,Tight requested window,True,0.3333333333333333,0.0,0.0,0.975
ORD3241,GrabExpress,Klang Valley,Same Day,13,1,Order hour,True,0.35,0.0,0.3916666666666666,0.0
ORD3274,GrabExpress,Klang Valley,Scheduled,15,0,Preserved Flowers,True,0.4,0.0,0.5250000000000001,0.0
ORD3237,Lalamove,Klang Valley,Same Day,13,3,Tight requested window,True,0.1833333333333333,0.0,0.3666666666666667,0.0
ORD3240,GrabExpress,Klang Valley,Same Day,13,1,Same Day service,True,0.75,0.0,0.175,0.5750000000000001
ORD3253,Pos Laju,Penang,Next Day,10,20,Klang Valley zone,True,-0.3333333333333333,0.0,2.7666666666666657,0.0
ORD3257,Ninja Van,Penang,Next Day,10,29,Klang Valley zone,True,-0.4666666666666667,0.0,0.0,3.083333333333332
ORD3294,GrabExpress,Klang Valley,Scheduled,11,0,Anniversary occasion,True,0.5833333333333334,0.0,0.0,0.5916666666666667
ORD3251,Pos Laju,Johor Bahru,Next Day,10,84,Tight requested window,False,10.283333333333331,137.4,9.7,0.5833333333333321
ORD3250,Ninja Van,Klang Valley,Next Day,10,63,Order hour,True,0.7666666666666667,0.0,0.0,3.616666666666664
ORD3258,In-house Rider,Klang Valley,Same Day,10,10,Tight requested window,True,-0.0833333333333333,0.0,0.0,0.2166666666666667
ORD3259,Lalamove,Klang Valley,Same Day,10,86,Tight requested window,False,1.0333333333333334,0.0,0.1500000000000001,0.8833333333333333
ORD3263,Lalamove,Klang Valley,Next Day,11,1,In-house Rider,True,-0.3,0.0,0.0,0.0
ORD3268,J&T Express,Other,Next Day,11,48,Klang Valley zone,True,1.95,0.0,1.6750000000000007,0.2749999999999986
ORD3256,GrabExpress,Klang Valley,Same Day,10,47,Tight requested window,True,0.0,0.0,0.0,0.5249999999999999
ORD3271,In-house Rider,Klang Valley,Scheduled,15,0,Lalamove,True,0.3833333333333333,0.0,0.3833333333333331,0.0
ORD3304,GrabExpress,Klang Valley,Scheduled,12,1,Order weekday,True,0.4166666666666667,0.0,0.5916666666666666,0.0
ORD3324,Lalamove,Klang Valley,Scheduled,16,0,Anniversary occasion,True,0.5,0.0,0.6000000000000001,0.0
ORD3267,Lalamove,Klang Valley,Same Day,11,8,Order value,True,0.45,0.0,0.0,0.4666666666666665
ORD3264,In-house Rider,Klang Valley,Same Day,11,16,Tight requested window,True,-0.2166666666666666,0.0,0.1499999999999999,0.0
